Company_Number,SYS_RESPNUM,SURVEY_POLE,SURVEY_CONTACT_FUNCTION,SURVEY_VALUE_CHAIN,MAXDIFF: Material selection support,MAXDIFF: Processing support,MAXDIFF: Application development support,MAXDIFF: Total system cost reduction,MAXDIFF: Efficient and reliable ordering process,MAXDIFF: Delivery &amp; inventory management,MAXDIFF: Low material price,MAXDIFF: Formula based or fixed material price,MAXDIFF: Material coloring solutions,MAXDIFF: Account manager relationship,MAXDIFF: Collaboration during your innovation process,MAXDIFF: Collaboration for growth,MAXDIFF: Support towards your sustainability goals,MAXDIFF: Material quality,MAXDIFF: Supplier expertise of your industry,MAXDIFF: Global service and operations,MAXDIFF: Local service and operations,MAXDIFF: Business services,"MAXDIFF: Credit limit, financing and payment terms",MAXDIFF: Broad material portfolio,Willing to Changing suppliers,Willing to Give more business,Willing to Recommend to others,Willing to Specify as supplier of choice,Willing to Pay for consulting services,Willing to Pay price premium,Changed material suppliers in past,Given more business in past,Recommended to others in past,Specify as supplier of choice in past,Paid for consulting services in past,Paid premium in past,Will - Order large quantity for lower price,Will accept - No sales rep for lower price,Will accept - Cancellation fees for lower price,Will accept - Longer lead times for lower price,Will accept - Broader materials specs for lower price,Will - Use own transportation for lower price,Will - Allocate more spending to supplier for lower price,Will - Give up support for lower price,Price Importance,Quality and service importance
1335,2609,PAC,SUPPLY CHAIN,Contract Manufacturer,1.786368,10.89617,0.36478,3.765894,4.072789,6.38021,4.63826,2.106438,5.522612,10.860332,0.454115,0.591349,4.920906,14.838659,14.087293,0.614651,11.437216,0.483974,0.52379,1.654192,3,3,4,4,3,3,1,1,0,0,0,0,3,3,3,4,2,3,4,3,50,50
1335,2706,AMR,SALES,ODM,0.177086,6.22947,0.199221,13.556131,2.963381,5.817761,13.277273,10.664818,0.01007,0.394657,0.549413,6.40317,0.164501,13.596357,7.978397,1.76941,2.046006,2.516928,10.733255,0.952696,3,4,4,2,1,1,1,1,1,0,0,0,4,4,2,2,4,4,2,2,60,40
1335,2738,PAC,PURCHASING,Contract Manufacturer,0.47217,0.501083,0.916839,11.851701,7.178065,12.154241,11.332274,0.10559,0.078094,12.818283,2.20417,7.881204,2.227619,9.486504,4.4059,0.772327,11.445444,0.145749,3.913684,0.10906,5,5,5,5,2,2,1,1,1,1,0,0,5,2,2,1,2,4,5,1,60,40
1335,3112,AMR,PURCHASING,Molder,3.768939,3.376401,1.005673,8.424897,4.528441,8.022877,14.32134,13.014423,0.481679,4.100669,0.75562,0.132692,1.050381,14.041494,1.660093,1.055124,10.629724,0.200042,9.408258,0.021234,1,4,4,4,3,3,1,1,1,1,0,0,4,2,4,4,4,4,1,1,50,50
1335,3283,PAC,ENGINEERING/DESIGN,Contract Manufacturer,0.862483,3.207207,14.374009,7.739843,4.754679,5.501692,0.928605,0.578209,5.33073,3.115655,13.230797,0.3229,8.702071,16.133109,2.235647,3.149228,4.761047,1.412501,1.082794,2.576794,2,4,4,4,2,3,0,0,0,0,0,0,4,2,3,2,2,2,4,1,45,55
1335,3322,PAC,ENGINEERING/DESIGN,Contract Manufacturer,1.432918,10.546383,1.647822,15.121879,3.879473,0.316115,15.065174,4.727807,0.728907,1.00737,0.324559,0.108542,10.91979,14.566914,6.496155,5.077005,3.371662,3.751541,0.783778,0.126207,5,5,4,5,2,2,1,1,1,1,0,0,1,5,2,2,1,1,4,1,50,50
1335,3485,PAC,MANAGEMENT (SENIOR),Contract Manufacturer,4.140355,0.586298,9.589869,6.734167,10.445544,8.39103,5.674274,1.991409,0.430043,2.159576,14.066372,0.559605,2.936043,9.98363,6.191649,9.572242,4.329649,0.504439,0.456253,1.257554,4,4,4,4,4,4,0,0,0,0,0,0,4,2,1,2,1,1,3,1,45,55
1336,1624,AMR,SALES,Distributor,2.901635,0.433334,5.956554,12.393823,1.061535,5.834978,12.88747,11.925766,2.070079,8.909736,8.038076,2.210002,0.050744,9.881662,2.288724,0.129358,0.395642,0.061253,12.564022,0.005605,4,5,5,5,2,4,1,1,1,1,0,1,5,1,3,2,4,4,3,2,50,50
1336,1633,AMR,MANAGEMENT (SENIOR),Distributor,6.94643,11.459666,7.995644,2.101798,6.334662,0.657659,10.650618,2.125956,8.573638,13.719569,6.056521,0.277936,0.368245,13.923645,0.991793,3.918495,3.004708,0.044035,0.227304,0.621677,1,5,5,5,1,4,0,0,1,0,0,0,3,2,2,2,3,2,2,2,50,50
1337,1526,PAC,ENGINEERING/DESIGN,OEM,8.618265,9.631664,10.510671,11.927826,0.010831,0.040529,11.694039,0.226412,0.935106,2.130196,9.888859,5.754442,1.008607,8.726211,4.583839,9.794624,4.092062,0.129383,0.01857,0.277862,5,4,5,4,4,3,1,0,1,0,0,0,4,3,2,2,3,3,4,2,60,40
1337,3607,PAC,ENGINEERING/DESIGN,OEM,11.26482,5.130827,12.735277,12.676026,1.522459,0.742028,9.117159,0.156984,4.69138,0.456411,12.603473,0.769779,5.517698,12.069904,7.234511,0.134424,2.561818,0.034537,0.003821,0.576663,4,3,4,3,3,2,1,0,1,0,0,0,4,1,3,3,2,3,4,1,50,50
1337,3693,EUR,ENGINEERING/DESIGN,OEM,2.729428,11.321174,9.66771,10.665395,2.276434,1.285992,10.007937,1.684954,0.024048,1.219672,12.369547,0.737193,7.957224,13.226014,6.087113,1.114259,7.059911,0.346743,0.119322,0.09993,4,4,4,4,4,3,0,0,0,0,0,0,2,2,3,1,2,4,4,2,40,60
1337,3981,PAC,MANUFACTURING,OEM,11.909738,9.295185,11.866693,11.587527,0.010385,0.17708,6.041433,1.192163,6.417153,2.213627,11.754679,2.462954,0.604853,10.604124,8.784131,4.480611,0.336438,0.048188,0.001305,0.211734,3,3,5,5,5,5,1,1,0,0,0,0,5,5,5,5,5,5,5,5,80,20
1338,3430,EUR,PURCHASING,Molder,0.178607,1.183327,0.144549,2.948817,9.52533,6.368694,2.754718,6.351662,0.020042,2.392316,1.028748,11.044804,5.0914,9.031261,3.905047,8.12128,13.217155,11.223732,0.643499,4.82501,4,3,4,4,2,2,1,0,1,1,0,1,2,3,2,2,3,5,4,4,30,70
1339,845,AMR,SUPPLY CHAIN,Tier 1,1.345958,3.163735,4.221028,14.679495,14.168642,11.761588,11.852452,0.955822,2.498704,0.153072,3.626736,0.106763,1.778292,14.995626,0.514465,2.102068,4.510395,0.168888,1.519708,5.876562,4,4,4,4,3,2,1,1,0,0,0,0,3,4,4,2,2,2,3,2,45,55
1339,3076,AMR,PURCHASING,Tier 1,5.136597,0.974541,4.633086,13.865121,0.928038,2.21166,13.50001,0.198188,0.157086,13.260812,6.224301,0.056405,11.253179,11.462356,2.696641,0.336499,6.882589,0.633647,0.830807,4.758437,5,5,5,5,4,4,1,1,1,1,0,0,2,5,2,4,4,4,5,4,50,50
1339,3465,PAC,PURCHASING,Tier 1,1.229616,1.549301,0.895044,15.063642,0.458354,4.580163,15.655566,6.688766,2.121926,0.399512,1.934148,2.665532,6.294781,15.947114,5.648314,3.484949,11.672694,0.06326,2.438573,1.208745,4,2,4,4,2,2,1,1,0,1,0,0,2,2,2,2,4,2,2,3,50,50
1340,911,PAC,MANAGEMENT (SENIOR),ODM,3.351205,1.717388,2.615126,3.651812,3.942623,4.686846,12.092767,4.201141,0.306911,1.339576,0.825645,13.788699,6.331639,15.304683,0.578783,5.28081,7.392664,0.330358,2.258942,10.002381,2,3,5,4,1,1,0,0,1,1,0,0,2,2,4,4,5,2,3,2,70,30
1340,915,PAC,SALES,Tier 1,2.245808,7.404565,0.456382,12.448275,11.755481,8.318661,13.008386,2.456744,0.89862,6.115106,0.742771,0.033953,0.693821,8.28857,3.807101,0.867774,12.885539,7.379758,0.176342,0.016343,5,5,5,5,2,2,1,1,1,1,0,0,4,2,2,2,4,2,4,2,65,35
1340,3900,PAC,ENGINEERING/DESIGN,Contract Manufacturer,11.116796,9.798962,11.610959,4.380907,0.144027,0.062547,3.61095,0.701734,0.94372,2.607417,12.241449,1.966833,11.606451,11.281086,10.426656,0.31959,6.048512,0.870856,0.004282,0.256266,4,4,4,4,2,2,1,1,1,1,0,0,4,2,2,2,3,4,4,3,50,50
1341,1913,PAC,ENGINEERING/DESIGN,ODM,10.859623,1.223009,5.024667,3.051772,4.785296,6.97011,0.719414,0.34663,0.266623,3.024106,2.757352,9.259659,6.878961,12.20192,3.457197,0.323297,10.600726,7.955402,1.964108,8.330127,2,5,5,5,2,2,1,1,1,1,0,0,4,4,2,4,4,4,4,2,35,65
1341,2152,PAC,MANAGEMENT (SENIOR),OEM,10.891193,1.215118,12.63576,5.927022,1.495507,2.16984,2.996391,0.19798,3.343458,1.019537,11.38251,8.510168,12.280949,10.996926,6.656436,0.100516,7.559323,0.324941,0.271817,0.02461,4,4,4,3,2,2,1,1,1,0,0,0,2,3,2,2,2,2,2,2,40,60
1341,2339,PAC,ENGINEERING/DESIGN,OEM,11.267672,9.856939,11.605336,4.41769,0.093001,0.360384,12.149594,1.877991,6.774641,6.419844,9.412635,0.150782,0.708208,11.004018,8.855496,0.056221,3.176212,1.34038,0.007273,0.465683,2,4,4,4,1,2,1,1,1,1,0,0,4,4,3,2,2,3,4,2,40,60
1341,2629,PAC,MANUFACTURING,OEM,4.250644,0.253698,9.532884,4.578956,2.940992,2.657668,2.262973,0.167218,2.663365,0.02427,11.208679,1.269889,11.811356,13.447015,0.511035,6.9341,10.659645,0.356763,1.193021,13.275827,4,4,4,4,4,3,1,1,1,1,1,0,5,2,2,2,2,4,4,4,70,30
1341,2763,PAC,ENGINEERING/DESIGN,ODM,10.461879,8.706027,10.168882,9.278331,0.14692,0.078879,8.79117,11.802439,2.597063,0.233226,11.207464,0.253864,0.776646,11.991292,6.526144,0.145088,1.583206,0.827888,0.007117,4.416476,2,5,5,5,2,4,1,0,1,1,0,0,4,4,3,2,1,3,4,2,40,60
1341,2774,PAC,MANUFACTURING,Contract Manufacturer,3.892513,0.969091,4.793328,11.388402,12.293442,12.89299,13.473121,8.849931,1.895934,3.053525,6.312142,0.528841,0.041991,13.448501,0.76543,0.083003,4.500634,0.648563,0.069773,0.098846,5,4,5,4,1,2,1,1,0,1,0,0,4,1,2,2,2,2,4,2,50,50
1341,3146,PAC,MANAGEMENT (SENIOR),Contract Manufacturer,0.249873,8.002161,0.380425,8.034029,0.59314,9.586285,10.062142,12.025594,0.707887,1.990551,0.94977,0.047158,0.979193,13.330811,7.005743,6.602218,12.629166,4.115123,2.577654,0.131075,1,5,4,4,1,3,0,1,0,1,0,0,4,2,3,3,2,4,5,2,50,50
1341,3233,PAC,PURCHASING,OEM,4.227111,0.184486,7.650715,13.367514,5.749682,1.046857,0.532988,1.754535,1.667325,1.052791,13.330785,0.592741,5.987876,13.541521,3.199119,10.122915,9.041137,6.679862,0.234802,0.035236,5,5,4,5,1,2,1,1,1,1,0,0,4,2,2,2,2,3,4,2,60,40
1341,3279,PAC,ENGINEERING/DESIGN,ODM,6.909569,4.326507,11.394367,2.829591,0.033256,0.019067,8.091891,0.51992,0.161949,3.574376,11.949921,1.070771,12.006691,8.025055,11.903777,0.463447,3.171061,7.470929,0.02788,6.049975,1,5,5,5,1,1,1,1,1,1,0,0,2,4,2,2,2,2,4,1,60,40
1341,3947,PAC,ENGINEERING/DESIGN,ODM,3.053943,1.850282,7.307526,11.951014,0.732837,2.67126,14.086144,13.203084,0.642402,2.273852,8.159909,1.955676,7.884611,13.911826,0.918245,0.102431,8.563834,0.60725,0.089433,0.03444,2,4,4,4,2,4,1,1,1,1,0,0,4,2,2,2,2,2,4,2,70,30
1342,1544,EUR,PURCHASING,OEM,6.474243,0.749297,1.722393,13.550308,12.675475,8.325962,13.027882,12.681742,1.076416,6.575274,4.324027,0.455519,0.840444,13.429426,0.796357,0.996608,0.91987,0.923766,0.437699,0.017294,3,4,4,5,3,2,1,1,1,1,0,0,4,2,2,2,3,1,4,1,65,35
1342,1617,EUR,ENGINEERING/DESIGN,OEM,12.687302,12.671421,12.454838,4.769314,1.937062,1.203208,3.034387,0.442809,5.911476,5.104082,11.306794,4.413809,4.984999,13.042459,5.593546,0.076394,0.17312,0.072728,0.002626,0.117625,4,4,4,4,2,3,1,1,1,1,1,0,3,2,3,4,1,4,4,1,20,80
1343,1592,EUR,PURCHASING,OEM,0.349599,1.586874,1.379507,12.513109,1.645877,8.333423,13.494156,12.346774,0.085276,8.794978,2.54913,2.499194,0.136337,12.291818,2.193056,9.459083,1.287193,0.284604,8.755049,0.014962,3,4,4,5,2,2,1,1,1,1,0,0,4,3,2,3,2,2,4,2,80,20
1344,2752,PAC,PURCHASING,Tier 1,7.994174,0.923421,4.750294,14.081016,5.624935,6.226246,8.095271,10.982801,3.650907,0.883982,2.086512,1.248027,0.044932,14.271206,9.62615,5.243385,0.472062,0.512156,3.166632,0.115891,5,5,5,5,2,3,1,1,1,1,0,0,2,2,1,1,3,5,5,2,70,30
1345,1006,PAC,SALES,Molder,0.046909,0.454809,0.203217,12.667692,8.603858,12.334888,10.52654,12.51852,1.03289,3.412998,0.680256,1.124921,8.932982,6.621985,2.568446,0.238586,6.036001,2.493761,9.234562,0.266179,2,4,4,4,2,2,1,1,1,1,0,0,4,2,2,2,3,2,4,4,70,30
1346,1023,PAC,PURCHASING,Contract Manufacturer,2.991388,1.452454,9.033036,11.336343,7.131356,0.703522,8.523239,1.318075,2.152408,0.12785,1.520771,0.032563,7.523105,11.241135,6.322503,4.978015,10.831844,12.073116,0.515944,0.191332,1,4,4,4,2,2,0,0,1,1,0,0,3,2,2,1,4,2,4,2,60,40
1346,1936,PAC,PURCHASING,OEM,0.319909,0.160898,0.04792,9.253663,6.807036,10.492987,12.335172,5.88874,0.01517,10.911186,0.440635,1.427049,0.274576,6.502871,1.159709,2.926893,11.85448,7.216624,11.951576,0.012907,4,4,4,4,4,4,1,1,1,1,1,1,4,2,1,1,4,1,3,3,60,40
1346,2583,PAC,PURCHASING,Converter,8.660375,0.069249,4.549,12.951432,6.291572,11.913699,5.525394,0.279468,0.292265,5.345776,7.525882,1.397102,6.802887,10.756698,3.318691,0.187054,10.823377,0.184058,2.449904,0.676117,5,4,4,4,2,2,1,0,0,0,0,0,2,4,4,2,4,4,4,1,60,40
1346,2833,PAC,ENGINEERING/DESIGN,Other,3.305996,1.460621,2.804647,14.094421,0.066867,4.263905,14.267095,0.463017,1.351008,4.426717,4.580824,9.517731,6.708863,13.267945,0.504319,12.653522,5.840196,0.163115,0.166039,0.093151,5,4,4,5,2,4,1,1,0,1,0,0,4,5,4,3,4,4,4,3,50,50
1347,2891,PAC,ENGINEERING/DESIGN,Engineering,12.065957,6.498072,13.284588,3.309193,2.918012,4.006044,7.338722,0.226081,0.188087,7.155153,6.532345,9.342435,4.973083,8.673946,6.877212,4.29849,0.666307,0.369365,0.027329,1.24958,4,4,4,4,3,2,1,1,1,0,0,0,4,2,2,4,4,2,4,2,80,20
1348,2836,PAC,ENGINEERING/DESIGN,Molder,9.65252,10.360751,11.84898,3.366113,0.072188,0.052025,5.6778,0.07138,0.13386,0.918011,11.384591,8.352923,11.368733,11.765581,2.700288,2.426479,1.320656,2.200581,0.002723,6.323818,4,4,4,4,3,4,1,1,1,0,0,0,4,3,3,2,2,3,4,2,50,50
1348,2907,PAC,ENGINEERING/DESIGN,Engineering,8.912091,4.655002,3.604805,1.277204,0.14405,1.136492,11.972291,0.095641,1.385382,12.408913,11.990913,10.47308,2.834347,12.229366,8.490123,4.077256,3.9083,0.231516,0.158539,0.01469,3,3,4,3,2,2,1,0,1,0,0,0,4,4,2,2,4,3,4,2,50,50
1349,2812,PAC,ENGINEERING/DESIGN,ODM,12.002858,2.317118,7.972367,14.493085,0.076875,1.665288,14.639015,9.095254,2.731742,10.064408,2.526249,1.740987,0.095054,14.038655,2.665299,1.527103,1.880467,0.090864,0.092637,0.284674,4,4,4,4,2,4,1,1,0,0,0,0,3,3,3,2,3,2,4,3,60,40
1349,3479,PAC,PURCHASING,OEM,9.951368,0.55957,9.173997,13.452873,1.240471,2.704042,14.95278,13.295299,0.0215,0.294323,0.867891,2.827358,5.724755,13.495449,2.460548,1.171377,0.433025,3.114054,0.91774,3.341581,5,5,4,4,2,2,1,1,1,0,0,0,4,4,2,4,4,2,4,2,80,20
1350,1675,PAC,PURCHASING,ODM,3.032124,5.148017,1.560164,7.34009,0.220052,1.363333,12.417722,8.88693,0.124413,13.106073,6.503062,9.106405,0.291288,10.514044,2.882669,9.111278,7.509654,0.431801,0.021532,0.429349,2,5,4,4,2,2,1,1,1,0,0,0,5,2,3,2,3,2,4,2,90,10
1350,3189,PAC,ENGINEERING/DESIGN,ODM,9.994695,8.177939,8.053094,11.972841,0.081419,0.219586,11.885086,5.493702,4.974554,9.555302,9.391338,7.328351,1.137672,9.38022,1.174086,0.443716,0.622848,0.033203,0.008114,0.072234,2,5,4,3,2,2,1,1,0,0,0,0,4,3,2,2,4,1,5,2,50,50
1351,1488,PAC,PURCHASING,OEM,1.394991,5.984142,0.516584,12.411048,9.770005,6.660612,11.363761,7.951206,0.288604,0.554508,5.439223,0.041939,4.932787,9.931292,0.425547,1.333797,8.250446,3.350608,8.32358,1.07532,4,4,4,4,1,2,1,1,1,1,0,0,4,2,1,2,2,4,4,4,50,50
1351,2323,PAC,ENGINEERING/DESIGN,Tier 1,12.002347,0.290938,11.952769,3.890591,0.504507,1.463351,6.659252,0.272115,0.124974,5.965953,12.984893,13.541369,11.109599,5.347553,0.54624,6.835645,2.106319,1.522097,0.013323,2.866165,5,5,4,5,2,2,1,1,1,1,0,0,4,2,3,4,4,4,5,1,70,30
1352,38,EUR,MANAGEMENT (SENIOR),Molder,3.020803,0.696741,10.295042,1.050014,2.928871,4.412723,0.457854,2.804295,0.546332,12.662924,12.634108,12.406368,8.132346,9.370861,7.149707,0.199294,9.107077,1.582686,0.017792,0.524161,4,4,3,4,1,1,1,1,0,1,0,0,4,1,1,1,2,3,3,4,70,30
1353,3692,EUR,PURCHASING,Molder,2.05941,0.194167,1.972104,13.557151,0.517742,0.160809,12.409735,8.365422,0.015102,13.779819,4.782294,0.716637,8.357434,12.703801,5.19722,2.946999,0.646487,7.609885,2.509164,1.49862,5,4,4,4,3,3,1,1,1,1,0,0,2,1,2,2,1,4,4,1,50,50
1354,2278,AMR,SUPPLY CHAIN,Other,10.019965,2.566835,3.337496,4.777672,7.708451,3.64178,12.020695,11.657957,0.015256,3.063923,7.735347,6.026218,0.897037,12.936181,3.211819,0.09203,0.147815,0.080782,9.825383,0.237357,2,4,4,4,3,4,1,1,1,1,1,1,4,2,3,2,1,5,3,4,50,50
1355,1038,PAC,SUPPLY CHAIN,ODM,5.242787,10.881606,2.165154,13.201519,4.842805,5.833771,12.336703,7.913259,0.304719,5.617564,0.672833,0.197115,0.01249,12.919489,6.9517,1.206968,2.564701,0.310717,6.794998,0.029102,5,5,5,5,1,1,1,1,1,1,0,0,4,5,4,2,1,4,4,2,80,20
1355,1703,PAC,MANAGEMENT (SENIOR),ODM,0.823766,4.727858,0.768226,14.137999,9.8042,4.883616,11.896668,11.716776,0.545407,4.630938,1.680502,0.629869,10.899576,8.508782,8.972108,0.707262,2.056238,0.598384,0.062581,1.949244,4,5,5,4,4,4,1,1,1,1,0,0,4,4,4,2,5,5,5,1,51,49
1356,1001,PAC,SALES,Tier 1,1.04322,8.588458,7.916879,10.28564,0.948697,4.457712,13.30196,10.738315,0.98624,0.0296,7.730146,8.627636,0.214441,6.80055,1.486474,3.680676,5.567302,0.692128,0.13824,6.765684,2,4,5,5,3,3,0,0,1,0,0,0,3,3,3,3,3,3,3,3,60,40
1357,1772,EUR,PURCHASING,Molder,1.94229,0.22707,0.284903,2.613401,11.860275,8.109767,12.850721,12.385942,3.034313,8.270525,0.060256,0.172192,0.160745,11.449738,1.849297,0.570694,4.752746,0.090802,12.422179,6.892143,2,3,4,3,2,2,1,0,0,0,0,0,3,4,2,2,2,3,3,2,60,40
1358,1542,EUR,PURCHASING,Design House,1.509944,2.908096,0.153791,13.183144,7.454666,9.249303,13.131446,11.546204,0.544731,10.880809,1.641038,0.010756,0.144849,13.101868,0.075946,1.768482,1.170534,0.040517,11.256339,0.227535,4,5,5,5,2,2,1,1,1,1,0,0,4,2,2,4,1,1,4,2,20,80
1359,966,PAC,PURCHASING,Tier 1,12.166585,3.832746,5.997665,12.485718,4.642849,11.632933,10.551246,0.460584,6.238054,4.010414,5.779044,1.504824,1.477768,13.371091,2.616317,0.150397,0.371082,0.026381,0.032271,2.652031,5,5,5,5,3,2,1,1,0,1,0,0,4,4,2,2,2,5,5,1,50,50
1359,3704,AMR,ENGINEERING/DESIGN,OEM,4.699622,10.218592,0.422466,2.537598,3.220045,1.559886,0.092047,0.168907,13.180916,12.652519,12.326733,1.617943,4.803012,13.016146,1.231821,6.932459,8.405718,0.137408,0.08409,2.692072,1,4,3,3,3,3,1,1,0,0,0,0,3,3,3,3,3,3,3,3,50,50
1359,3851,AMR,ENGINEERING/DESIGN,OEM,11.403748,11.909265,4.903546,0.794956,1.395198,1.595142,0.27667,0.74698,12.837253,7.307354,8.875391,3.579748,0.107782,12.949413,1.44937,10.358435,1.360288,0.217144,0.003983,7.928336,3,3,4,4,3,3,1,1,1,0,0,0,3,2,3,3,3,3,3,1,40,60
1360,1154,EUR,PURCHASING,OEM,2.807324,7.864264,4.788837,3.459321,7.629447,0.653149,11.140383,6.641918,0.597817,0.172449,9.379031,0.243239,13.138964,13.375591,5.753883,4.989019,3.145419,3.428782,0.147565,0.643597,2,4,5,4,2,3,1,1,1,0,0,0,4,2,2,4,2,4,4,3,50,50
1361,1280,EUR,MANAGEMENT (SENIOR),Contract Manufacturer,0.223124,0.15091,0.094669,12.783762,9.965566,9.097279,13.278371,13.223856,0.054044,10.169704,0.235951,0.543723,0.103653,12.643293,2.228701,0.079965,0.903791,2.115694,11.542496,0.56145,2,4,5,4,1,1,1,1,1,0,0,0,4,1,3,1,4,1,3,4,70,30
1362,1782,AMR,SALES,Molder,8.479746,7.683773,0.77772,14.348595,2.400323,6.578123,14.820501,11.649056,0.223571,2.408402,1.044612,2.7113,0.552535,8.487183,8.416078,1.083863,1.290673,0.045567,6.781,0.21738,3,3,3,3,3,3,1,0,1,0,0,0,2,3,2,2,3,1,3,1,90,10
1363,2587,PAC,ENGINEERING/DESIGN,ODM,6.132226,6.256996,2.428525,14.01828,0.300168,2.120844,14.081909,12.195909,0.385221,7.609936,10.814649,0.468745,0.562272,13.14108,3.860628,0.501709,1.167394,0.028959,0.020435,3.904114,5,4,4,3,1,1,1,1,1,1,0,0,3,2,1,1,3,1,4,2,70,30
1364,1470,AMR,PURCHASING,Molder,8.95236,5.267489,11.484288,11.683969,1.292394,1.657259,9.097832,2.831199,0.004957,0.649452,11.411713,8.675708,0.829993,11.697268,12.066704,1.903611,0.054359,0.254546,0.071356,0.113542,4,4,2,4,2,2,1,1,1,1,1,1,1,1,2,2,4,5,5,1,50,50
1364,1625,AMR,ENGINEERING/DESIGN,Converter,8.666733,2.690346,10.282867,13.048692,3.674973,0.69675,6.191277,0.363181,0.019313,0.545079,13.163513,0.549204,11.917196,12.106556,12.045362,1.759286,0.854911,0.144128,0.235032,1.045601,4,4,4,4,3,2,1,1,1,1,0,0,4,3,3,3,2,2,3,2,50,50
1364,1843,AMR,ENGINEERING/DESIGN,ODM,7.726941,2.417843,1.721312,12.875143,1.042401,1.55528,12.990265,9.337562,0.22699,0.039253,6.711492,8.398325,1.483436,11.119338,11.544878,0.30605,1.15134,0.095304,0.017771,9.239075,4,4,3,3,3,2,1,1,0,0,1,1,3,3,2,3,2,4,4,3,60,40
1365,1161,AMR,ENGINEERING/DESIGN,OEM,12.96535,4.654699,12.427032,3.561852,0.098034,0.035949,0.05951,0.185201,2.087644,11.601592,12.620223,5.777583,1.834073,11.16881,12.833545,2.768896,1.729365,0.551876,0.016028,3.022738,4,4,4,4,1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,25,75
1365,1163,AMR,ENGINEERING/DESIGN,OEM,7.791364,7.604654,12.455889,11.960813,1.36162,0.897067,5.578108,0.321253,2.332086,0.633687,11.716589,0.115768,0.118949,12.80873,2.431339,9.072782,4.492323,0.286486,0.005102,8.015391,3,3,3,4,2,2,1,1,0,1,0,1,2,2,2,2,2,4,3,2,50,50
1365,1197,AMR,ENGINEERING/DESIGN,OEM,2.516737,11.052719,9.644137,0.049449,1.485757,3.369809,0.047621,0.338201,10.560788,3.695106,9.122843,9.074119,0.29964,11.720805,8.485865,1.843674,4.579846,0.141144,0.011752,11.959987,5,4,4,2,2,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,50,50
1365,2028,AMR,ENGINEERING/DESIGN,OEM,12.282966,6.239529,11.946266,7.947797,0.115728,0.22519,9.565488,0.707413,2.797563,11.477862,11.832578,0.075393,0.214886,11.806211,8.555483,1.055958,0.39797,0.447194,0.002774,2.305751,2,3,5,4,2,3,1,1,1,1,0,0,3,3,3,3,2,3,3,2,60,40
1365,3264,PAC,ENGINEERING/DESIGN,OEM,2.692567,12.878012,14.215773,13.370058,8.25131,2.262274,4.201071,1.291934,0.409373,2.396388,0.611716,3.110873,1.673166,9.148593,5.982354,4.233498,6.349233,0.163117,4.491165,2.267527,4,4,4,4,2,2,1,1,1,1,0,0,2,2,4,4,4,4,4,2,50,50
1365,3292,AMR,ENGINEERING/DESIGN,ODM,7.38848,7.995744,11.70001,11.594236,0.306234,0.705626,8.480839,0.101031,0.022577,11.475956,10.658706,2.113068,4.177229,12.224614,3.760488,5.856369,0.478898,0.490888,0.002396,0.466611,5,5,5,4,4,4,1,1,1,1,0,0,5,2,2,1,1,2,4,1,40,60
1366,29,AMR,MANAGEMENT (SENIOR),OEM,11.732066,2.168713,8.981978,13.080429,0.293632,3.242239,13.151973,10.836541,6.699627,4.071046,8.735908,0.265697,0.03857,12.348474,1.569482,0.087306,1.865577,0.120155,0.695768,0.01482,2,5,5,4,3,4,1,1,1,1,0,1,4,4,4,4,3,4,4,3,67,33
1367,3339,EUR,PURCHASING,Tier 1,8.972262,2.663574,3.36846,6.164124,6.762027,5.445081,11.102183,10.866827,0.023323,8.643754,6.337162,0.106908,0.417915,12.673138,6.969762,0.087666,1.248631,7.492763,0.310063,0.344376,1,5,5,5,1,1,1,1,1,1,0,0,2,4,2,2,2,3,4,2,70,30
1368,732,EUR,ENGINEERING/DESIGN,Engineering,12.691476,10.059084,13.590881,5.992466,0.294637,1.985668,1.085935,0.345925,0.031339,2.908057,13.416823,13.132282,3.39449,10.790477,0.265078,6.318891,0.887044,2.023624,0.219911,0.56591,4,4,3,4,2,3,1,1,0,1,0,0,2,4,3,2,1,3,4,2,40,60
1368,3767,EUR,PURCHASING,ODM,8.887941,5.556777,0.866016,13.570462,0.329112,1.871373,13.755746,3.007453,4.139192,9.658039,2.209967,0.878596,0.095208,13.216377,9.302075,8.621919,3.307497,0.068673,0.651754,0.005823,5,5,3,4,1,2,1,1,0,1,0,0,3,3,3,3,3,4,5,2,50,50
1368,3775,EUR,PURCHASING,ODM,10.674004,10.2133,7.501925,12.498971,0.14516,1.641513,12.531681,0.771161,1.092892,5.110209,11.436722,0.931725,0.073218,12.035761,5.517685,4.207384,3.487309,0.03872,0.005462,0.085199,5,5,1,5,1,1,1,1,0,1,0,0,1,1,1,1,1,4,5,2,50,50
1369,1893,AMR,PURCHASING,Molder,0.602238,10.392603,1.928988,12.977256,8.17932,12.758932,13.335671,9.155094,0.017739,1.435941,3.913508,0.996109,0.22376,12.86089,5.993871,0.096616,2.699332,0.130442,2.185709,0.115982,5,5,5,5,1,1,1,1,1,0,0,1,5,2,1,1,1,4,4,1,80,20
